mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	919								
86	86	342	342	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	920								
86	86	343	343	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	921								
86	86	1373/4	1373/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	922								
86	86	687/2	687/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	923								
86	86	1375/4	1375/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	924								
86	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	925								
86	86	341	341	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	926								
86	86	342	342	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	927								
86	86	685/2	685/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	928								
86	86	1371/4	1371/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	929								
86	86	343	343	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	930								
86	86	1373/4	1373/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	931								
86	86	687/2	687/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	932								
86	86	1375/4	1375/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	933								
86	86	340	340	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	934								
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	935								
86	86	341	341	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	936								
87	87	345	345	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	937								
87	87	346	346	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	938								
87	87	693/2	693/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	939								
87	87	347	347	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	940								
87	87	695/2	695/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	941								
87	87	344	344	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	942								
87	87	345	345	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	943								
87	87	346	346	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	944								
87	87	693/2	693/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	945								
87	87	347	347	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	946								
87	87	695/2	695/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	947								
87	87	344	344	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	948								
87	87	346	346	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	949								
88	88	348	348	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	950								
88	88	350	350	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	951								
88	88	351	351	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	952								
88	88	348	348	4.0	0	0	Chord	4/4	1	2	1	1	1	953								
88	88	349	349	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	954								
88	88	350	350	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	955								
88	88	701/2	701/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	956								
88	88	351	351	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	957								
88	88	703/2	703/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	958								
88	88	348	348	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	959								
89	89	352	352	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	960								
89	89	705/2	705/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	961								
89	89	353	353	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	962								
89	89	707/2	707/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	963								
89	89	354	354	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	964								
89	89	709/2	709/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	965								
89	89	1419/4	1419/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	966								
89	89	355	355	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	967								
89	89	1421/4	1421/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	968								
89	89	711/2	711/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	969								
89	89	1423/4	1423/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	970								
89	89	352	352	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	971								
89	89	354	354	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	972								
89	89	352	352	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	973								
89	89	353	353	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	974								
89	89	354	354	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	975								
90	90	356	356	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	976								
90	90	357	357	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	977								
90	90	358	358	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	978								
90	90	359	359	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	979								
90	90	356	356	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	980								
90	90	358	358	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	981								
90	90	356	356	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	982								
90	90	357	357	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	983								
90	90	358	358	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	984								
90	90	717/2	717/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	985								
90	90	359	359	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	986								
90	90	719/2	719/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	987								
91	91	360	360	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	988								
91	91	361	361	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	989								
91	91	362	362	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	990								
91	91	725/2	725/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	991								
91	91	363	363	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	992								
91	91	727/2	727/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	993								
91	91	360	360	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	994								
91	91	362	362	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	995								
91	91	362	362	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	996								
91	91	363	363	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	997								
91	91	727/2	727/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	998								
91	91	360	360	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	999								
91	91	361	361	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1000								
91	91	362	362	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1001								
91	91	363	363	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1002								
92	92	364	364	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1003								
92	92	365	365	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1004								
92	92	366	366	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1005								
92	92	733/2	733/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	1006								
92	92	367	367	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1007								
92	92	735/2	735/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1008								
92	92	364	364	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1009								
92	92	365	365	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1010								
92	92	366	366	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1011								
92	92	733/2	733/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1012								
92	92	367	367	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	1013								
92	92	735/2	735/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	1014								
92	92	364	364	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1015								
92	92	729/2	729/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1016								
92	92	365	365	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1017								
92	92	731/2	731/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1018								
92	92	366	366	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1019								
92	92	364	364	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1020								
92	92	367	367	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1021								
93	93	368	368	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1022								
93	93	369	369	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	1023								
93	93	741/2	741/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	1024								
93	93	371	371	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1025								
93	93	369	369	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	1026								
93	93	371	371	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	1027								
93	93	743/2	743/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	1028								
93	93	368	368	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1029								
93	93	369	369	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1030								
93	93	370	370	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1031								
93	93	368	368	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1032								
93	93	368	368	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	1033								
93	93	737/2	737/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	1034								
93	93	369	369	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	1035								
93	93	739/2	739/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	1036								
93	93	370	370	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1037								
93	93	371	371	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1038								
94	94	372	372	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1039								
94	94	372	372	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1040								
94	94	373	373	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1041								
94	94	374	374	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1042								
94	94	375	375	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1043								
94	94	372	372	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1044								
94	94	745/2	745/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1045								
94	94	373	373	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1046								
94	94	747/2	747/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1047								
94	94	374	374	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1048								
94	94	375	375	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1049								
94	94	751/2	751/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1050								
94	94	372	372	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1051								
94	94	374	374	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1052								
95	95	377	377	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1053								
95	95	378	378	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1054								
95	95	379	379	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1055								
95	95	376	376	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1056								
95	95	377	377	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1057								
95	95	378	378	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1058								
95	95	379	379	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	1059								
95	95	759/2	759/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	1060								
95	95	376	376	4.0	0	0	Chord	4/4	2	1	1	1	1	1061								
95	95	376	376	4.0	0	0	Chord	4/4	3	1	1	1	1	1062								
96	96	380	380	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1063								
96	96	381	381	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1064								
96	96	382	382	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1065								
96	96	383	383	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1066								
96	96	767/2	767/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1067								
96	96	380	380	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1068								
96	96	381	381	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1069								
96	96	382	382	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1070								
96	96	383	383	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1071								
96	96	380	380	4.0	0	0	Chord	4/4	2	1	1	1	1	1072								
97	97	384	384	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1073								
97	97	385	385	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1074								
97	97	386	386	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1075								
97	97	1545/4	1545/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1076								
97	97	773/2	773/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1077								
97	97	1547/4	1547/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1078								
97	97	387	387	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1079								
97	97	1549/4	1549/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1080								
97	97	775/2	775/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1081								
97	97	1551/4	1551/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1082								
97	97	384	384	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1083								
97	97	385	385	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	1084								
97	97	771/2	771/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1085								
97	97	386	386	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1086								
97	97	385	385	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1087								
97	97	386	386	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1088								
97	97	387	387	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1089								
98	98	388	388	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1090								
98	98	388	388	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1091								
98	98	389	389	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1092								
98	98	390	390	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1093								
98	98	391	391	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1094								
98	98	389	389	0.0	1/4	1/4	StaffText	4/4	2	1	0					(Récit)						
98	98	389	389	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1095								
98	98	390	390	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1096								
98	98	391	391	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1097								
98	98	388	388	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1098								
98	98	389	389	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1099								
98	98	390	390	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1100								
98	98	391	391	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1101								
98	98	783/2	783/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1102								
99	99	392	392	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1103								
99	99	393	393	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1104								
99	99	394	394	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1105								
99	99	395	395	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1106								
99	99	392	392	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1107								
99	99	393	393	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1108								
99	99	394	394	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1109								
99	99	395	395	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1110								
99	99	791/2	791/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1111								
99	99	392	392	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1112								
99	99	393	393	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1113								
99	99	394	394	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1114								
99	99	395	395	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1115								
100	100	397	397	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1116								
100	100	398	398	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1117								
100	100	399	399	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1118								
100	100	396	396	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1119								
100	100	398	398	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1120								
100	100	396	396	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1121								
100	100	397	397	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1122								
100	100	398	398	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1123								
100	100	399	399	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1124								
100	100	799/2	799/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1125								
100	100	396	396	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1126								
100	100	397	397	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1127								
100	100	398	398	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1128								
100	100	399	399	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1129								
100	100	799/2	799/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1130								
101	101	400	400	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1131								
101	101	401	401	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1132								
101	101	402	402	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1133								
101	101	403	403	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1134								
101	101	807/2	807/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1135								
101	101	401	401	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1136								
101	101	402	402	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1137								
101	101	403	403	0.0	3/4	3/4	StaffText	4/4	1	2	0					1						
101	101	403	403	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1138								
101	101	400	400	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1139								
101	101	401	401	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1140								
101	101	402	402	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1141								
101	101	403	403	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1142								
101	101	400	400	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1143								
102	102	404	404	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1144								
102	102	405	405	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1145								
102	102	406	406	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1146								
102	102	407	407	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1147								
102	102	815/2	815/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1148								
102	102	404	404	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1149								
102	102	405	405	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1150								
102	102	406	406	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1151								
102	102	407	407	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1152								
102	102	404	404	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1153								
102	102	405	405	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1154								
102	102	406	406	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1155								
102	102	407	407	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1156								
102	102	815/2	815/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1157								
102	102	405	405	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1158								
102	102	406	406	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1159								
102	102	407	407	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1160								
103	103	408	408	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1161								
103	103	409	409	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1162								
103	103	410	410	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1163								
103	103	411	411	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1164								
103	103	408	408	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1165								
103	103	408	408	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1166								
103	103	409	409	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1167								
103	103	410	410	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1168								
103	103	411	411	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1169								
103	103	408	408	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1170								
103	103	409	409	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1171								
103	103	410	410	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1172								
103	103	411	411	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1173								
103	103	823/2	823/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1174								
104	104	412	412	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1175								
104	104	415	415	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1176								
104	104	412	412	4.0	0	0	Chord	4/4	1	2	1	1	1	1177								
104	104	412	412	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1178								
104	104	413	413	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1179								
104	104	414	414	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1180								
104	104	415	415	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1181								
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1182								
104	104	412	412	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1183								
104	104	414	414	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1184								
104	104	415	415	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1185								
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1186								
105	105	416	416	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1187								
105	105	417	417	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1188								
105	105	418	418	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1189								
105	105	419	419	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1190								
105	105	416	416	4.0	0	0	Chord	4/4	1	2	1	1	1	1191								
105	105	416	416	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	1192								
105	105	835/2	835/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1193								
105	105	418	418	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1194								
105	105	416	416	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1195								
105	105	417	417	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1196								
105	105	418	418	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1197								
105	105	419	419	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1198								
106	106	420	420	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1199								
106	106	421	421	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1200								
106	106	422	422	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1201								
106	106	423	423	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1202								
106	106	847/2	847/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1203								
106	106	420	420	4.0	0	0	Chord	4/4	1	2	1	1	1	1204								
106	106	420	420	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1205								
106	106	1681/4	1681/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1206								
106	106	841/2	841/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1207								
106	106	1683/4	1683/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1208								
106	106	421	421	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1209								
106	106	1685/4	1685/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1210								
106	106	843/2	843/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1211								
106	106	1687/4	1687/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1212								
106	106	422	422	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1213								
106	106	1689/4	1689/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1214								
106	106	845/2	845/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1215								
106	106	1691/4	1691/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1216								
106	106	423	423	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1217								
106	106	1693/4	1693/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1218								
